trade_date,industry_code,factor,total,non_missing,coverage
2022-08-09,CONSUMER,roa,10,10,1.0
2022-08-09,ENERGY,roa,10,10,1.0
2022-08-09,HEALTH,roa,10,10,1.0
2022-08-09,INDUSTRIAL,roa,10,10,1.0
2022-08-09,TECH,roa,10,10,1.0
2022-08-10,BANK,roa,10,10,1.0
2022-08-10,CONSUMER,roa,10,10,1.0
2022-08-10,ENERGY,roa,10,10,1.0
2022-08-10,HEALTH,roa,10,10,1.0
2022-08-10,INDUSTRIAL,roa,10,10,1.0
2022-08-10,TECH,roa,10,10,1.0
2022-08-11,BANK,roa,10,10,1.0
2022-08-11,CONSUMER,roa,10,10,1.0
2022-08-11,ENERGY,roa,10,10,1.0
2022-08-11,HEALTH,roa,10,10,1.0
2022-08-11,INDUSTRIAL,roa,10,10,1.0
2022-08-11,TECH,roa,10,10,1.0
2022-08-12,BANK,roa,10,10,1.0
2022-08-12,CONSUMER,roa,10,10,1.0
2022-08-12,ENERGY,roa,10,10,1.0
2022-08-12,HEALTH,roa,10,10,1.0
2022-08-12,INDUSTRIAL,roa,10,10,1.0
2022-08-12,TECH,roa,10,10,1.0
2022-08-15,BANK,roa,10,10,1.0
2022-08-15,CONSUMER,roa,10,10,1.0
2022-08-15,ENERGY,roa,10,10,1.0
2022-08-15,HEALTH,roa,10,10,1.0
2022-08-15,INDUSTRIAL,roa,10,10,1.0
2022-08-15,TECH,roa,10,10,1.0
2022-08-16,BANK,roa,10,10,1.0
2022-08-16,CONSUMER,roa,10,10,1.0
2022-08-16,ENERGY,roa,10,10,1.0
2022-08-16,HEALTH,roa,10,10,1.0
2022-08-16,INDUSTRIAL,roa,10,10,1.0
2022-08-16,TECH,roa,10,10,1.0
2022-08-17,BANK,roa,10,10,1.0
2022-08-17,CONSUMER,roa,10,10,1.0
2022-08-17,ENERGY,roa,10,10,1.0
2022-08-17,HEALTH,roa,10,10,1.0
2022-08-17,INDUSTRIAL,roa,10,10,1.0
2022-08-17,TECH,roa,10,10,1.0
2022-08-18,BANK,roa,10,10,1.0
2022-08-18,CONSUMER,roa,10,10,1.0
2022-08-18,ENERGY,roa,10,10,1.0
2022-08-18,HEALTH,roa,10,10,1.0
2022-08-18,INDUSTRIAL,roa,10,10,1.0
2022-08-18,TECH,roa,10,10,1.0
2022-08-19,BANK,roa,10,10,1.0
2022-08-19,CONSUMER,roa,10,10,1.0
2022-08-19,ENERGY,roa,10,10,1.0
2022-08-19,HEALTH,roa,10,10,1.0
2022-08-19,INDUSTRIAL,roa,10,10,1.0
2022-08-19,TECH,roa,10,10,1.0
2022-08-22,BANK,roa,10,10,1.0
2022-08-22,CONSUMER,roa,10,10,1.0
2022-08-22,ENERGY,roa,10,10,1.0
2022-08-22,HEALTH,roa,10,10,1.0
2022-08-22,INDUSTRIAL,roa,10,10,1.0
2022-08-22,TECH,roa,10,10,1.0
2022-08-23,BANK,roa,10,10,1.0
2022-08-23,CONSUMER,roa,10,10,1.0
2022-08-23,ENERGY,roa,10,10,1.0
2022-08-23,HEALTH,roa,10,10,1.0
2022-08-23,INDUSTRIAL,roa,10,10,1.0
2022-08-23,TECH,roa,10,10,1.0
2022-08-24,BANK,roa,10,10,1.0
2022-08-24,CONSUMER,roa,10,10,1.0
2022-08-24,ENERGY,roa,10,10,1.0
2022-08-24,HEALTH,roa,10,10,1.0
2022-08-24,INDUSTRIAL,roa,10,10,1.0
2022-08-24,TECH,roa,10,10,1.0
2022-08-25,BANK,roa,10,10,1.0
2022-08-25,CONSUMER,roa,10,10,1.0
2022-08-25,ENERGY,roa,10,10,1.0
2022-08-25,HEALTH,roa,10,10,1.0
2022-08-25,INDUSTRIAL,roa,10,10,1.0
2022-08-25,TECH,roa,10,10,1.0
2022-08-26,BANK,roa,10,10,1.0
2022-08-26,CONSUMER,roa,10,10,1.0
2022-08-26,ENERGY,roa,10,10,1.0
2022-08-26,HEALTH,roa,10,10,1.0
2022-08-26,INDUSTRIAL,roa,10,10,1.0
2022-08-26,TECH,roa,10,10,1.0
2022-08-29,BANK,roa,10,10,1.0
2022-08-29,CONSUMER,roa,10,10,1.0
2022-08-29,ENERGY,roa,10,10,1.0
2022-08-29,HEALTH,roa,10,10,1.0
2022-08-29,INDUSTRIAL,roa,10,10,1.0
2022-08-29,TECH,roa,10,10,1.0
2022-08-30,BANK,roa,10,10,1.0
2022-08-30,CONSUMER,roa,10,10,1.0
2022-08-30,ENERGY,roa,10,10,1.0
2022-08-30,HEALTH,roa,10,10,1.0
2022-08-30,INDUSTRIAL,roa,10,10,1.0
2022-08-30,TECH,roa,10,10,1.0
2022-08-31,BANK,roa,10,10,1.0
2022-08-31,CONSUMER,roa,10,10,1.0
2022-08-31,ENERGY,roa,10,10,1.0
2022-08-31,HEALTH,roa,10,10,1.0
2022-08-31,INDUSTRIAL,roa,10,10,1.0
2022-08-31,TECH,roa,10,10,1.0
2022-09-01,BANK,roa,10,10,1.0
2022-09-01,CONSUMER,roa,10,10,1.0
2022-09-01,ENERGY,roa,10,10,1.0
2022-09-01,HEALTH,roa,10,10,1.0
2022-09-01,INDUSTRIAL,roa,10,10,1.0
2022-09-01,TECH,roa,10,10,1.0
2022-09-02,BANK,roa,10,10,1.0
2022-09-02,CONSUMER,roa,10,10,1.0
2022-09-02,ENERGY,roa,10,10,1.0
2022-09-02,HEALTH,roa,10,10,1.0
2022-09-02,INDUSTRIAL,roa,10,10,1.0
2022-09-02,TECH,roa,10,10,1.0
2022-09-05,BANK,roa,10,10,1.0
2022-09-05,CONSUMER,roa,10,10,1.0
2022-09-05,ENERGY,roa,10,10,1.0
2022-09-05,HEALTH,roa,10,10,1.0
2022-09-05,INDUSTRIAL,roa,10,10,1.0
2022-09-05,TECH,roa,10,10,1.0
2022-09-06,BANK,roa,10,10,1.0
2022-09-06,CONSUMER,roa,10,10,1.0
2022-09-06,ENERGY,roa,10,10,1.0
2022-09-06,HEALTH,roa,10,10,1.0
2022-09-06,INDUSTRIAL,roa,10,10,1.0
2022-09-06,TECH,roa,10,10,1.0
2022-09-07,BANK,roa,10,10,1.0
2022-09-07,CONSUMER,roa,10,10,1.0
2022-09-07,ENERGY,roa,10,10,1.0
2022-09-07,HEALTH,roa,10,10,1.0
2022-09-07,INDUSTRIAL,roa,10,10,1.0
2022-09-07,TECH,roa,10,10,1.0
2022-09-08,BANK,roa,10,10,1.0
2022-09-08,CONSUMER,roa,10,10,1.0
2022-09-08,ENERGY,roa,10,10,1.0
2022-09-08,HEALTH,roa,10,10,1.0
2022-09-08,INDUSTRIAL,roa,10,10,1.0
2022-09-08,TECH,roa,10,10,1.0
2022-09-09,BANK,roa,10,10,1.0
2022-09-09,CONSUMER,roa,10,10,1.0
2022-09-09,ENERGY,roa,10,10,1.0
2022-09-09,HEALTH,roa,10,10,1.0
2022-09-09,INDUSTRIAL,roa,10,10,1.0
2022-09-09,TECH,roa,10,10,1.0
2022-06-20,BANK,gross_margin,10,10,1.0
2022-06-20,CONSUMER,gross_margin,10,10,1.0
2022-06-20,ENERGY,gross_margin,10,10,1.0
2022-06-20,HEALTH,gross_margin,10,10,1.0
2022-06-20,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-20,TECH,gross_margin,10,10,1.0
2022-06-21,BANK,gross_margin,10,10,1.0
2022-06-21,CONSUMER,gross_margin,10,10,1.0
2022-06-21,ENERGY,gross_margin,10,10,1.0
2022-06-21,HEALTH,gross_margin,10,10,1.0
2022-06-21,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-21,TECH,gross_margin,10,10,1.0
2022-06-22,BANK,gross_margin,10,10,1.0
2022-06-22,CONSUMER,gross_margin,10,10,1.0
2022-06-22,ENERGY,gross_margin,10,10,1.0
2022-06-22,HEALTH,gross_margin,10,10,1.0
2022-06-22,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-22,TECH,gross_margin,10,10,1.0
2022-06-23,BANK,gross_margin,10,10,1.0
2022-06-23,CONSUMER,gross_margin,10,10,1.0
2022-06-23,ENERGY,gross_margin,10,10,1.0
2022-06-23,HEALTH,gross_margin,10,10,1.0
2022-06-23,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-23,TECH,gross_margin,10,10,1.0
2022-06-24,BANK,gross_margin,10,10,1.0
2022-06-24,CONSUMER,gross_margin,10,10,1.0
2022-06-24,ENERGY,gross_margin,10,10,1.0
2022-06-24,HEALTH,gross_margin,10,10,1.0
2022-06-24,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-24,TECH,gross_margin,10,10,1.0
2022-06-27,BANK,gross_margin,10,10,1.0
2022-06-27,CONSUMER,gross_margin,10,10,1.0
2022-06-27,ENERGY,gross_margin,10,10,1.0
2022-06-27,HEALTH,gross_margin,10,10,1.0
2022-06-27,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-27,TECH,gross_margin,10,10,1.0
2022-06-28,BANK,gross_margin,10,10,1.0
2022-06-28,CONSUMER,gross_margin,10,10,1.0
2022-06-28,ENERGY,gross_margin,10,10,1.0
2022-06-28,HEALTH,gross_margin,10,10,1.0
2022-06-28,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-28,TECH,gross_margin,10,10,1.0
2022-06-29,BANK,gross_margin,10,10,1.0
2022-06-29,CONSUMER,gross_margin,10,10,1.0
2022-06-29,ENERGY,gross_margin,10,10,1.0
2022-06-29,HEALTH,gross_margin,10,10,1.0
2022-06-29,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-29,TECH,gross_margin,10,10,1.0
2022-06-30,BANK,gross_margin,10,10,1.0
2022-06-30,CONSUMER,gross_margin,10,10,1.0
2022-06-30,ENERGY,gross_margin,10,10,1.0
2022-06-30,HEALTH,gross_margin,10,10,1.0
2022-06-30,INDUSTRIAL,gross_margin,10,10,1.0
2022-06-30,TECH,gross_margin,10,10,1.0
2022-07-01,BANK,gross_margin,10,10,1.0
2022-07-01,CONSUMER,gross_margin,10,10,1.0
2022-07-01,ENERGY,gross_margin,10,10,1.0
2022-07-01,HEALTH,gross_margin,10,10,1.0
2022-07-01,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-01,TECH,gross_margin,10,10,1.0
2022-07-04,BANK,gross_margin,10,10,1.0
2022-07-04,CONSUMER,gross_margin,10,10,1.0
2022-07-04,ENERGY,gross_margin,10,10,1.0
2022-07-04,HEALTH,gross_margin,10,10,1.0
2022-07-04,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-04,TECH,gross_margin,10,10,1.0
2022-07-05,BANK,gross_margin,10,10,1.0
2022-07-05,CONSUMER,gross_margin,10,10,1.0
2022-07-05,ENERGY,gross_margin,10,10,1.0
2022-07-05,HEALTH,gross_margin,10,10,1.0
2022-07-05,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-05,TECH,gross_margin,10,10,1.0
2022-07-06,BANK,gross_margin,10,10,1.0
2022-07-06,CONSUMER,gross_margin,10,10,1.0
2022-07-06,ENERGY,gross_margin,10,10,1.0
2022-07-06,HEALTH,gross_margin,10,10,1.0
2022-07-06,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-06,TECH,gross_margin,10,10,1.0
2022-07-07,BANK,gross_margin,10,10,1.0
2022-07-07,CONSUMER,gross_margin,10,10,1.0
2022-07-07,ENERGY,gross_margin,10,10,1.0
2022-07-07,HEALTH,gross_margin,10,10,1.0
2022-07-07,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-07,TECH,gross_margin,10,10,1.0
2022-07-08,BANK,gross_margin,10,10,1.0
2022-07-08,CONSUMER,gross_margin,10,10,1.0
2022-07-08,ENERGY,gross_margin,10,10,1.0
2022-07-08,HEALTH,gross_margin,10,10,1.0
2022-07-08,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-08,TECH,gross_margin,10,10,1.0
2022-07-11,BANK,gross_margin,10,10,1.0
2022-07-11,CONSUMER,gross_margin,10,10,1.0
2022-07-11,ENERGY,gross_margin,10,10,1.0
2022-07-11,HEALTH,gross_margin,10,10,1.0
2022-07-11,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-11,TECH,gross_margin,10,10,1.0
2022-07-12,BANK,gross_margin,10,10,1.0
2022-07-12,CONSUMER,gross_margin,10,10,1.0
2022-07-12,ENERGY,gross_margin,10,10,1.0
2022-07-12,HEALTH,gross_margin,10,10,1.0
2022-07-12,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-12,TECH,gross_margin,10,10,1.0
2022-07-13,BANK,gross_margin,10,10,1.0
2022-07-13,CONSUMER,gross_margin,10,10,1.0
2022-07-13,ENERGY,gross_margin,10,10,1.0
2022-07-13,HEALTH,gross_margin,10,10,1.0
2022-07-13,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-13,TECH,gross_margin,10,10,1.0
2022-07-14,BANK,gross_margin,10,10,1.0
2022-07-14,CONSUMER,gross_margin,10,10,1.0
2022-07-14,ENERGY,gross_margin,10,10,1.0
2022-07-14,HEALTH,gross_margin,10,10,1.0
2022-07-14,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-14,TECH,gross_margin,10,10,1.0
2022-07-15,BANK,gross_margin,10,10,1.0
2022-07-15,CONSUMER,gross_margin,10,10,1.0
2022-07-15,ENERGY,gross_margin,10,10,1.0
2022-07-15,HEALTH,gross_margin,10,10,1.0
2022-07-15,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-15,TECH,gross_margin,10,10,1.0
2022-07-18,BANK,gross_margin,10,10,1.0
2022-07-18,CONSUMER,gross_margin,10,10,1.0
2022-07-18,ENERGY,gross_margin,10,10,1.0
2022-07-18,HEALTH,gross_margin,10,10,1.0
2022-07-18,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-18,TECH,gross_margin,10,10,1.0
2022-07-19,BANK,gross_margin,10,10,1.0
2022-07-19,CONSUMER,gross_margin,10,10,1.0
2022-07-19,ENERGY,gross_margin,10,10,1.0
2022-07-19,HEALTH,gross_margin,10,10,1.0
2022-07-19,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-19,TECH,gross_margin,10,10,1.0
2022-07-20,BANK,gross_margin,10,10,1.0
2022-07-20,CONSUMER,gross_margin,10,10,1.0
2022-07-20,ENERGY,gross_margin,10,10,1.0
2022-07-20,HEALTH,gross_margin,10,10,1.0
2022-07-20,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-20,TECH,gross_margin,10,10,1.0
2022-07-21,BANK,gross_margin,10,10,1.0
2022-07-21,CONSUMER,gross_margin,10,10,1.0
2022-07-21,ENERGY,gross_margin,10,10,1.0
2022-07-21,HEALTH,gross_margin,10,10,1.0
2022-07-21,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-21,TECH,gross_margin,10,10,1.0
2022-07-22,BANK,gross_margin,10,10,1.0
2022-07-22,CONSUMER,gross_margin,10,10,1.0
2022-07-22,ENERGY,gross_margin,10,10,1.0
2022-07-22,HEALTH,gross_margin,10,10,1.0
2022-07-22,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-22,TECH,gross_margin,10,10,1.0
2022-07-25,BANK,gross_margin,10,10,1.0
2022-07-25,CONSUMER,gross_margin,10,10,1.0
2022-07-25,ENERGY,gross_margin,10,10,1.0
2022-07-25,HEALTH,gross_margin,10,10,1.0
2022-07-25,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-25,TECH,gross_margin,10,10,1.0
2022-07-26,BANK,gross_margin,10,10,1.0
2022-07-26,CONSUMER,gross_margin,10,10,1.0
2022-07-26,ENERGY,gross_margin,10,10,1.0
2022-07-26,HEALTH,gross_margin,10,10,1.0
2022-07-26,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-26,TECH,gross_margin,10,10,1.0
2022-07-27,BANK,gross_margin,10,10,1.0
2022-07-27,CONSUMER,gross_margin,10,10,1.0
2022-07-27,ENERGY,gross_margin,10,10,1.0
2022-07-27,HEALTH,gross_margin,10,10,1.0
2022-07-27,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-27,TECH,gross_margin,10,10,1.0
2022-07-28,BANK,gross_margin,10,10,1.0
2022-07-28,CONSUMER,gross_margin,10,10,1.0
2022-07-28,ENERGY,gross_margin,10,10,1.0
2022-07-28,HEALTH,gross_margin,10,10,1.0
2022-07-28,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-28,TECH,gross_margin,10,10,1.0
2022-07-29,BANK,gross_margin,10,10,1.0
2022-07-29,CONSUMER,gross_margin,10,10,1.0
2022-07-29,ENERGY,gross_margin,10,10,1.0
2022-07-29,HEALTH,gross_margin,10,10,1.0
2022-07-29,INDUSTRIAL,gross_margin,10,10,1.0
2022-07-29,TECH,gross_margin,10,10,1.0
2022-08-01,BANK,gross_margin,10,10,1.0
2022-08-01,CONSUMER,gross_margin,10,10,1.0
2022-08-01,ENERGY,gross_margin,10,10,1.0
2022-08-01,HEALTH,gross_margin,10,10,1.0
2022-08-01,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-01,TECH,gross_margin,10,10,1.0
2022-08-02,BANK,gross_margin,10,10,1.0
2022-08-02,CONSUMER,gross_margin,10,10,1.0
2022-08-02,ENERGY,gross_margin,10,10,1.0
2022-08-02,HEALTH,gross_margin,10,10,1.0
2022-08-02,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-02,TECH,gross_margin,10,10,1.0
2022-08-03,BANK,gross_margin,10,10,1.0
2022-08-03,CONSUMER,gross_margin,10,10,1.0
2022-08-03,ENERGY,gross_margin,10,10,1.0
2022-08-03,HEALTH,gross_margin,10,10,1.0
2022-08-03,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-03,TECH,gross_margin,10,10,1.0
2022-08-04,BANK,gross_margin,10,10,1.0
2022-08-04,CONSUMER,gross_margin,10,10,1.0
2022-08-04,ENERGY,gross_margin,10,10,1.0
2022-08-04,HEALTH,gross_margin,10,10,1.0
2022-08-04,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-04,TECH,gross_margin,10,10,1.0
2022-08-05,BANK,gross_margin,10,10,1.0
2022-08-05,CONSUMER,gross_margin,10,10,1.0
2022-08-05,ENERGY,gross_margin,10,10,1.0
2022-08-05,HEALTH,gross_margin,10,10,1.0
2022-08-05,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-05,TECH,gross_margin,10,10,1.0
2022-08-08,BANK,gross_margin,10,10,1.0
2022-08-08,CONSUMER,gross_margin,10,10,1.0
2022-08-08,ENERGY,gross_margin,10,10,1.0
2022-08-08,HEALTH,gross_margin,10,10,1.0
2022-08-08,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-08,TECH,gross_margin,10,10,1.0
2022-08-09,BANK,gross_margin,10,10,1.0
2022-08-09,CONSUMER,gross_margin,10,10,1.0
2022-08-09,ENERGY,gross_margin,10,10,1.0
2022-08-09,HEALTH,gross_margin,10,10,1.0
2022-08-09,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-09,TECH,gross_margin,10,10,1.0
2022-08-10,BANK,gross_margin,10,10,1.0
2022-08-10,CONSUMER,gross_margin,10,10,1.0
2022-08-10,ENERGY,gross_margin,10,10,1.0
2022-08-10,HEALTH,gross_margin,10,10,1.0
2022-08-10,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-10,TECH,gross_margin,10,10,1.0
2022-08-11,BANK,gross_margin,10,10,1.0
2022-08-11,CONSUMER,gross_margin,10,10,1.0
2022-08-11,ENERGY,gross_margin,10,10,1.0
2022-08-11,HEALTH,gross_margin,10,10,1.0
2022-08-11,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-11,TECH,gross_margin,10,10,1.0
2022-08-12,BANK,gross_margin,10,10,1.0
2022-08-12,CONSUMER,gross_margin,10,10,1.0
2022-08-12,ENERGY,gross_margin,10,10,1.0
2022-08-12,HEALTH,gross_margin,10,10,1.0
2022-08-12,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-12,TECH,gross_margin,10,10,1.0
2022-08-15,BANK,gross_margin,10,10,1.0
2022-08-15,CONSUMER,gross_margin,10,10,1.0
2022-08-15,ENERGY,gross_margin,10,10,1.0
2022-08-15,HEALTH,gross_margin,10,10,1.0
2022-08-15,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-15,TECH,gross_margin,10,10,1.0
2022-08-16,BANK,gross_margin,10,10,1.0
2022-08-16,CONSUMER,gross_margin,10,10,1.0
2022-08-16,ENERGY,gross_margin,10,10,1.0
2022-08-16,HEALTH,gross_margin,10,10,1.0
2022-08-16,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-16,TECH,gross_margin,10,10,1.0
2022-08-17,BANK,gross_margin,10,10,1.0
2022-08-17,CONSUMER,gross_margin,10,10,1.0
2022-08-17,ENERGY,gross_margin,10,10,1.0
2022-08-17,HEALTH,gross_margin,10,10,1.0
2022-08-17,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-17,TECH,gross_margin,10,10,1.0
2022-08-18,BANK,gross_margin,10,10,1.0
2022-08-18,CONSUMER,gross_margin,10,10,1.0
2022-08-18,ENERGY,gross_margin,10,10,1.0
2022-08-18,HEALTH,gross_margin,10,10,1.0
2022-08-18,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-18,TECH,gross_margin,10,10,1.0
2022-08-19,BANK,gross_margin,10,10,1.0
2022-08-19,CONSUMER,gross_margin,10,10,1.0
2022-08-19,ENERGY,gross_margin,10,10,1.0
2022-08-19,HEALTH,gross_margin,10,10,1.0
2022-08-19,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-19,TECH,gross_margin,10,10,1.0
2022-08-22,BANK,gross_margin,10,10,1.0
2022-08-22,CONSUMER,gross_margin,10,10,1.0
2022-08-22,ENERGY,gross_margin,10,10,1.0
2022-08-22,HEALTH,gross_margin,10,10,1.0
2022-08-22,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-22,TECH,gross_margin,10,10,1.0
2022-08-23,BANK,gross_margin,10,10,1.0
2022-08-23,CONSUMER,gross_margin,10,10,1.0
2022-08-23,ENERGY,gross_margin,10,10,1.0
2022-08-23,HEALTH,gross_margin,10,10,1.0
2022-08-23,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-23,TECH,gross_margin,10,10,1.0
2022-08-24,BANK,gross_margin,10,10,1.0
2022-08-24,CONSUMER,gross_margin,10,10,1.0
2022-08-24,ENERGY,gross_margin,10,10,1.0
2022-08-24,HEALTH,gross_margin,10,10,1.0
2022-08-24,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-24,TECH,gross_margin,10,10,1.0
2022-08-25,BANK,gross_margin,10,10,1.0
2022-08-25,CONSUMER,gross_margin,10,10,1.0
2022-08-25,ENERGY,gross_margin,10,10,1.0
2022-08-25,HEALTH,gross_margin,10,10,1.0
2022-08-25,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-25,TECH,gross_margin,10,10,1.0
2022-08-26,BANK,gross_margin,10,10,1.0
2022-08-26,CONSUMER,gross_margin,10,10,1.0
2022-08-26,ENERGY,gross_margin,10,10,1.0
2022-08-26,HEALTH,gross_margin,10,10,1.0
2022-08-26,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-26,TECH,gross_margin,10,10,1.0
2022-08-29,BANK,gross_margin,10,10,1.0
2022-08-29,CONSUMER,gross_margin,10,10,1.0
2022-08-29,ENERGY,gross_margin,10,10,1.0
2022-08-29,HEALTH,gross_margin,10,10,1.0
2022-08-29,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-29,TECH,gross_margin,10,10,1.0
2022-08-30,BANK,gross_margin,10,10,1.0
2022-08-30,CONSUMER,gross_margin,10,10,1.0
2022-08-30,ENERGY,gross_margin,10,10,1.0
2022-08-30,HEALTH,gross_margin,10,10,1.0
2022-08-30,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-30,TECH,gross_margin,10,10,1.0
2022-08-31,BANK,gross_margin,10,10,1.0
2022-08-31,CONSUMER,gross_margin,10,10,1.0
2022-08-31,ENERGY,gross_margin,10,10,1.0
2022-08-31,HEALTH,gross_margin,10,10,1.0
2022-08-31,INDUSTRIAL,gross_margin,10,10,1.0
2022-08-31,TECH,gross_margin,10,10,1.0
2022-09-01,BANK,gross_margin,10,10,1.0
2022-09-01,CONSUMER,gross_margin,10,10,1.0
2022-09-01,ENERGY,gross_margin,10,10,1.0
2022-09-01,HEALTH,gross_margin,10,10,1.0
2022-09-01,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-01,TECH,gross_margin,10,10,1.0
2022-09-02,BANK,gross_margin,10,10,1.0
2022-09-02,CONSUMER,gross_margin,10,10,1.0
2022-09-02,ENERGY,gross_margin,10,10,1.0
2022-09-02,HEALTH,gross_margin,10,10,1.0
2022-09-02,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-02,TECH,gross_margin,10,10,1.0
2022-09-05,BANK,gross_margin,10,10,1.0
2022-09-05,CONSUMER,gross_margin,10,10,1.0
2022-09-05,ENERGY,gross_margin,10,10,1.0
2022-09-05,HEALTH,gross_margin,10,10,1.0
2022-09-05,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-05,TECH,gross_margin,10,10,1.0
2022-09-06,BANK,gross_margin,10,10,1.0
2022-09-06,CONSUMER,gross_margin,10,10,1.0
2022-09-06,ENERGY,gross_margin,10,10,1.0
2022-09-06,HEALTH,gross_margin,10,10,1.0
2022-09-06,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-06,TECH,gross_margin,10,10,1.0
2022-09-07,BANK,gross_margin,10,10,1.0
2022-09-07,CONSUMER,gross_margin,10,10,1.0
2022-09-07,ENERGY,gross_margin,10,10,1.0
2022-09-07,HEALTH,gross_margin,10,10,1.0
2022-09-07,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-07,TECH,gross_margin,10,10,1.0
2022-09-08,BANK,gross_margin,10,10,1.0
2022-09-08,CONSUMER,gross_margin,10,10,1.0
2022-09-08,ENERGY,gross_margin,10,10,1.0
2022-09-08,HEALTH,gross_margin,10,10,1.0
2022-09-08,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-08,TECH,gross_margin,10,10,1.0
2022-09-09,BANK,gross_margin,10,10,1.0
2022-09-09,CONSUMER,gross_margin,10,10,1.0
2022-09-09,ENERGY,gross_margin,10,10,1.0
2022-09-09,HEALTH,gross_margin,10,10,1.0
2022-09-09,INDUSTRIAL,gross_margin,10,10,1.0
2022-09-09,TECH,gross_margin,10,10,1.0
2022-06-20,BANK,gross_margin_stability,10,10,1.0
2022-06-20,CONSUMER,gross_margin_stability,10,10,1.0
2022-06-20,ENERGY,gross_margin_stability,10,10,1.0
2022-06-20,HEALTH,gross_margin_stability,10,10,1.0
2022-06-20,INDUSTRIAL,gross_margin_stability,10,10,1.0
2022-06-20,TECH,gross_margin_stability,10,10,1.0
2022-06-21,BANK,gross_margin_stability,10,10,1.0
2022-06-21,CONSUMER,gross_margin_stability,10,10,1.0
2022-06-21,ENERGY,gross_margin_stability,10,10,1.0
2022-06-21,HEALTH,gross_margin_stability,10,10,1.0
2022-06-21,INDUSTRIAL,gross_margin_stability,10,10,1.0
2022-06-21,TECH,gross_margin_stability,10,10,1.0
2022-06-22,BANK,gross_margin_stability,10,10,1.0
2022-06-22,CONSUMER,gross_margin_stability,10,10,1.0
2022-06-22,ENERGY,gross_margin_stability,10,10,1.0
2022-06-22,HEALTH,gross_margin_stability,10,10,1.0
2022-06-22,INDUSTRIAL,gross_margin_stability,10,10,1.0
2022-06-22,TECH,gross_margin_stability,10,10,1.0
2022-06-23,BANK,gross_margin_stability,10,10,1.0
2022-06-23,CONSUMER,gross_margin_stability,10,10,1.0
2022-06-23,ENERGY,gross_margin_stability,10,10,1.0
2022-06-23,HEALTH,gross_margin_stability,10,10,1.0
2022-06-23,INDUSTRIAL,gross_margin_stability,10,10,1.0
2022-06-23,TECH,gross_margin_stability,10,10,1.0
